Time,Position,Velocity,Ene_0,Ene_1,Pop_0,Pop_1,State
1287.000,-4.85208282,0.00399947,-0.00999575,0.00999575,1.00000000,0.00000000,0
1288.000,-4.84808335,0.00399947,-0.00999572,0.00999572,1.00000000,0.00000000,0
1289.000,-4.84408389,0.00399946,-0.00999569,0.00999569,1.00000000,0.00000000,0
1290.000,-4.84008443,0.00399946,-0.00999567,0.00999567,1.00000000,0.00000000,0
1291.000,-4.83608497,0.00399946,-0.00999564,0.00999564,1.00000000,0.00000000,0
1292.000,-4.83208552,0.00399945,-0.00999561,0.00999561,1.00000000,0.00000000,0
1293.000,-4.82808607,0.00399945,-0.00999558,0.00999558,1.00000000,0.00000000,0
1294.000,-4.82408662,0.00399944,-0.00999555,0.00999555,1.00000000,0.00000000,0
1295.000,-4.82008718,0.00399944,-0.00999553,0.00999553,1.00000000,0.00000000,0
1296.000,-4.81608774,0.00399944,-0.00999550,0.00999550,1.00000000,0.00000000,0
1297.000,-4.81208831,0.00399943,-0.00999547,0.00999547,1.00000000,0.00000000,0
1298.000,-4.80808887,0.00399943,-0.00999544,0.00999544,1.00000000,0.00000000,0
1299.000,-4.80408945,0.00399943,-0.00999541,0.00999541,1.00000000,0.00000000,0
1300.000,-4.80009002,0.00399942,-0.00999538,0.00999538,1.00000000,0.00000000,0
1301.000,-4.79609060,0.00399942,-0.00999535,0.00999535,1.00000000,0.00000000,0
1302.000,-4.79209118,0.00399942,-0.00999532,0.00999532,1.00000000,0.00000000,0
1303.000,-4.78809177,0.00399941,-0.00999529,0.00999529,1.00000000,0.00000000,0
1304.000,-4.78409236,0.00399941,-0.00999526,0.00999526,1.00000000,0.00000000,0
1305.000,-4.78009295,0.00399940,-0.00999523,0.00999523,1.00000000,0.00000000,0
1306.000,-4.77609355,0.00399940,-0.00999520,0.00999520,1.00000000,0.00000000,0
1307.000,-4.77209415,0.00399940,-0.00999517,0.00999517,1.00000000,0.00000000,0
1308.000,-4.76809476,0.00399939,-0.00999514,0.00999514,1.00000000,0.00000000,0
1309.000,-4.76409537,0.00399939,-0.00999511,0.00999511,1.00000000,0.00000000,0
1310.000,-4.76009598,0.00399938,-0.00999508,0.00999508,1.00000000,0.00000000,0
1311.000,-4.75609660,0.00399938,-0.00999504,0.00999504,1.00000000,0.00000000,0
1312.000,-4.75209722,0.00399938,-0.00999501,0.00999501,1.00000000,0.00000000,0
1313.000,-4.74809785,0.00399937,-0.00999498,0.00999498,1.00000000,0.00000000,0
1314.000,-4.74409848,0.00399937,-0.00999495,0.00999495,1.00000000,0.00000000,0
1315.000,-4.74009911,0.00399936,-0.00999492,0.00999492,1.00000000,0.00000000,0
1316.000,-4.73609975,0.00399936,-0.00999488,0.00999488,1.00000000,0.00000000,0
1317.000,-4.73210039,0.00399936,-0.00999485,0.00999485,1.00000000,0.00000000,0
1318.000,-4.72810103,0.00399935,-0.00999482,0.00999482,1.00000000,0.00000000,0
1319.000,-4.72410168,0.00399935,-0.00999478,0.00999478,1.00000000,0.00000000,0
1320.000,-4.72010234,0.00399934,-0.00999475,0.00999475,1.00000000,0.00000000,0
1321.000,-4.71610300,0.00399934,-0.00999472,0.00999472,1.00000000,0.00000000,0
1322.000,-4.71210366,0.00399934,-0.00999468,0.00999468,1.00000000,0.00000000,0
1323.000,-4.70810433,0.00399933,-0.00999465,0.00999465,1.00000000,0.00000000,0
1324.000,-4.70410500,0.00399933,-0.00999461,0.00999461,1.00000000,0.00000000,0
1325.000,-4.70010567,0.00399932,-0.00999458,0.00999458,1.00000000,0.00000000,0
1326.000,-4.69610635,0.00399932,-0.00999454,0.00999454,1.00000000,0.00000000,0
1327.000,-4.69210704,0.00399931,-0.00999451,0.00999451,1.00000000,0.00000000,0
1328.000,-4.68810772,0.00399931,-0.00999447,0.00999447,1.00000000,0.00000000,0
1329.000,-4.68410842,0.00399930,-0.00999444,0.00999444,1.00000000,0.00000000,0
1330.000,-4.68010911,0.00399930,-0.00999440,0.00999440,1.00000000,0.00000000,0
1331.000,-4.67610982,0.00399930,-0.00999437,0.00999437,1.00000000,0.00000000,0
1332.000,-4.67211052,0.00399929,-0.00999433,0.00999433,1.00000000,0.00000000,0
1333.000,-4.66811123,0.00399929,-0.00999429,0.00999429,1.00000000,0.00000000,0
1334.000,-4.66411195,0.00399928,-0.00999426,0.00999426,1.00000000,0.00000000,0
1335.000,-4.66011267,0.00399928,-0.00999422,0.00999422,1.00000000,0.00000000,0
1336.000,-4.65611339,0.00399927,-0.00999418,0.00999418,1.00000000,0.00000000,0
1337.000,-4.65211412,0.00399927,-0.00999415,0.00999415,1.00000000,0.00000000,0
1338.000,-4.64811486,0.00399926,-0.00999411,0.00999411,1.00000000,0.00000000,0
1339.000,-4.64411559,0.00399926,-0.00999407,0.00999407,1.00000000,0.00000000,0
1340.000,-4.64011634,0.00399925,-0.00999403,0.00999403,1.00000000,0.00000000,0
1341.000,-4.63611709,0.00399925,-0.00999400,0.00999400,1.00000000,0.00000000,0
1342.000,-4.63211784,0.00399924,-0.00999396,0.00999396,1.00000000,0.00000000,0
1343.000,-4.62811860,0.00399924,-0.00999392,0.00999392,1.00000000,0.00000000,0
1344.000,-4.62411936,0.00399923,-0.00999388,0.00999388,1.00000000,0.00000000,0
1345.000,-4.62012013,0.00399923,-0.00999384,0.00999384,1.00000000,0.00000000,0
1346.000,-4.61612090,0.00399923,-0.00999380,0.00999380,1.00000000,0.00000000,0
1347.000,-4.61212168,0.00399922,-0.00999376,0.00999376,1.00000000,0.00000000,0
1348.000,-4.60812246,0.00399922,-0.00999372,0.00999372,1.00000000,0.00000000,0
1349.000,-4.60412325,0.00399921,-0.00999368,0.00999368,1.00000000,0.00000000,0
1350.000,-4.60012404,0.00399920,-0.00999364,0.00999364,1.00000000,0.00000000,0
1351.000,-4.59612484,0.00399920,-0.00999360,0.00999360,1.00000000,0.00000000,0
1352.000,-4.59212564,0.00399919,-0.00999356,0.00999356,1.00000000,0.00000000,0
1353.000,-4.58812645,0.00399919,-0.00999352,0.00999352,1.00000000,0.00000000,0
1354.000,-4.58412726,0.00399918,-0.00999347,0.00999347,1.00000000,0.00000000,0
1355.000,-4.58012808,0.00399918,-0.00999343,0.00999343,1.00000000,0.00000000,0
1356.000,-4.57612890,0.00399917,-0.00999339,0.00999339,1.00000000,0.00000000,0
1357.000,-4.57212973,0.00399917,-0.00999335,0.00999335,1.00000000,0.00000000,0
1358.000,-4.56813056,0.00399916,-0.00999331,0.00999331,1.00000000,0.00000000,0
1359.000,-4.56413140,0.00399916,-0.00999326,0.00999326,1.00000000,0.00000000,0
1360.000,-4.56013225,0.00399915,-0.00999322,0.00999322,1.00000000,0.00000000,0
1361.000,-4.55613310,0.00399915,-0.00999318,0.00999318,1.00000000,0.00000000,0
1362.000,-4.55213396,0.00399914,-0.00999313,0.00999313,1.00000000,0.00000000,0
1363.000,-4.54813482,0.00399914,-0.00999309,0.00999309,1.00000000,0.00000000,0
1364.000,-4.54413568,0.00399913,-0.00999304,0.00999304,1.00000000,0.00000000,0
1365.000,-4.54013656,0.00399912,-0.00999300,0.00999300,1.00000000,0.00000000,0
1366.000,-4.53613743,0.00399912,-0.00999295,0.00999295,1.00000000,0.00000000,0
1367.000,-4.53213832,0.00399911,-0.00999291,0.00999291,1.00000000,0.00000000,0
1368.000,-4.52813921,0.00399911,-0.00999286,0.00999286,1.00000000,0.00000000,0
1369.000,-4.52414010,0.00399910,-0.00999282,0.00999282,1.00000000,0.00000000,0
1370.000,-4.52014100,0.00399910,-0.00999277,0.00999277,1.00000000,0.00000000,0
1371.000,-4.51614191,0.00399909,-0.00999272,0.00999272,1.00000000,0.00000000,0
1372.000,-4.51214282,0.00399908,-0.00999268,0.00999268,1.00000000,0.00000000,0
1373.000,-4.50814374,0.00399908,-0.00999263,0.00999263,1.00000000,0.00000000,0
1374.000,-4.50414466,0.00399907,-0.00999258,0.00999258,1.00000000,0.00000000,0
1375.000,-4.50014559,0.00399907,-0.00999254,0.00999254,1.00000000,0.00000000,0
1376.000,-4.49614653,0.00399906,-0.00999249,0.00999249,1.00000000,0.00000000,0
1377.000,-4.49214747,0.00399905,-0.00999244,0.00999244,1.00000000,0.00000000,0
1378.000,-4.48814842,0.00399905,-0.00999239,0.00999239,1.00000000,0.00000000,0
1379.000,-4.48414937,0.00399904,-0.00999234,0.00999234,1.00000000,0.00000000,0
1380.000,-4.48015033,0.00399904,-0.00999229,0.00999229,1.00000000,0.00000000,0
1381.000,-4.47615130,0.00399903,-0.00999224,0.00999224,1.00000000,0.00000000,0
1382.000,-4.47215227,0.00399902,-0.00999219,0.00999219,1.00000000,0.00000000,0
1383.000,-4.46815325,0.00399902,-0.00999214,0.00999214,1.00000000,0.00000000,0
1384.000,-4.46415424,0.00399901,-0.00999209,0.00999209,1.00000000,0.00000000,0
1385.000,-4.46015523,0.00399901,-0.00999204,0.00999204,1.00000000,0.00000000,0
1386.000,-4.45615623,0.00399900,-0.00999199,0.00999199,1.00000000,0.00000000,0
1387.000,-4.45215723,0.00399899,-0.00999194,0.00999194,1.00000000,0.00000000,0
1388.000,-4.44815824,0.00399899,-0.00999189,0.00999189,1.00000000,0.00000000,0
1389.000,-4.44415926,0.00399898,-0.00999184,0.00999184,1.00000000,0.00000000,0
1390.000,-4.44016028,0.00399897,-0.00999178,0.00999178,1.00000000,0.00000000,0
1391.000,-4.43616131,0.00399897,-0.00999173,0.00999173,1.00000000,0.00000000,0
1392.000,-4.43216235,0.00399896,-0.00999168,0.00999168,1.00000000,0.00000000,0
1393.000,-4.42816339,0.00399895,-0.00999162,0.00999162,1.00000000,0.00000000,0
1394.000,-4.42416444,0.00399895,-0.00999157,0.00999157,1.00000000,0.00000000,0
1395.000,-4.42016550,0.00399894,-0.00999152,0.00999152,1.00000000,0.00000000,0
1396.000,-4.41616656,0.00399893,-0.00999146,0.00999146,1.00000000,0.00000000,0
1397.000,-4.41216763,0.00399893,-0.00999141,0.00999141,1.00000000,0.00000000,0
1398.000,-4.40816871,0.00399892,-0.00999135,0.00999135,1.00000000,0.00000000,0
1399.000,-4.40416980,0.00399891,-0.00999130,0.00999130,1.00000000,0.00000000,0
1400.000,-4.40017089,0.00399891,-0.00999124,0.00999124,1.00000000,0.00000000,0
1401.000,-4.39617199,0.00399890,-0.00999118,0.00999118,1.00000000,0.00000000,0
1402.000,-4.39217309,0.00399889,-0.00999113,0.00999113,1.00000000,0.00000000,0
1403.000,-4.38817420,0.00399888,-0.00999107,0.00999107,1.00000000,0.00000000,0
1404.000,-4.38417532,0.00399888,-0.00999101,0.00999101,1.00000000,0.00000000,0
1405.000,-4.38017645,0.00399887,-0.00999096,0.00999096,1.00000000,0.00000000,0
1406.000,-4.37617758,0.00399886,-0.00999090,0.00999090,1.00000000,0.00000000,0
1407.000,-4.37217873,0.00399885,-0.00999084,0.00999084,1.00000000,0.00000000,0
1408.000,-4.36817987,0.00399885,-0.00999078,0.00999078,1.00000000,0.00000000,0
1409.000,-4.36418103,0.00399884,-0.00999072,0.00999072,1.00000000,0.00000000,0
1410.000,-4.36018219,0.00399883,-0.00999066,0.00999066,1.00000000,0.00000000,0
1411.000,-4.35618336,0.00399883,-0.00999060,0.00999060,1.00000000,0.00000000,0
1412.000,-4.35218454,0.00399882,-0.00999054,0.00999054,1.00000000,0.00000000,0
1413.000,-4.34818573,0.00399881,-0.00999048,0.00999048,1.00000000,0.00000000,0
1414.000,-4.34418692,0.00399880,-0.00999042,0.00999042,1.00000000,0.00000000,0
1415.000,-4.34018812,0.00399879,-0.00999036,0.00999036,1.00000000,0.00000000,0
1416.000,-4.33618933,0.00399879,-0.00999030,0.00999030,1.00000000,0.00000000,0
1417.000,-4.33219055,0.00399878,-0.00999023,0.00999023,1.00000000,0.00000000,0
1418.000,-4.32819177,0.00399877,-0.00999017,0.00999017,1.00000000,0.00000000,0
1419.000,-4.32419301,0.00399876,-0.00999011,0.00999011,1.00000000,0.00000000,0
1420.000,-4.32019425,0.00399876,-0.00999005,0.00999005,1.00000000,0.00000000,0
1421.000,-4.31619550,0.00399875,-0.00998998,0.00998998,1.00000000,0.00000000,0
1422.000,-4.31219675,0.00399874,-0.00998992,0.00998992,1.00000000,0.00000000,0
1423.000,-4.30819802,0.00399873,-0.00998985,0.00998985,1.00000000,0.00000000,0
1424.000,-4.30419929,0.00399872,-0.00998979,0.00998979,1.00000000,0.00000000,0
1425.000,-4.30020057,0.00399872,-0.00998972,0.00998972,1.00000000,0.00000000,0
1426.000,-4.29620186,0.00399871,-0.00998966,0.00998966,1.00000000,0.00000000,0
1427.000,-4.29220316,0.00399870,-0.00998959,0.00998959,1.00000000,0.00000000,0
1428.000,-4.28820446,0.00399869,-0.00998952,0.00998952,1.00000000,0.00000000,0
1429.000,-4.28420578,0.00399868,-0.00998946,0.00998946,1.00000000,0.00000000,0
1430.000,-4.28020710,0.00399867,-0.00998939,0.00998939,1.00000000,0.00000000,0
1431.000,-4.27620843,0.00399866,-0.00998932,0.00998932,1.00000000,0.00000000,0
1432.000,-4.27220977,0.00399866,-0.00998925,0.00998925,1.00000000,0.00000000,0
1433.000,-4.26821112,0.00399865,-0.00998918,0.00998918,1.00000000,0.00000000,0
1434.000,-4.26421247,0.00399864,-0.00998911,0.00998911,1.00000000,0.00000000,0
1435.000,-4.26021384,0.00399863,-0.00998904,0.00998904,1.00000000,0.00000000,0
1436.000,-4.25621521,0.00399862,-0.00998897,0.00998897,1.00000000,0.00000000,0
1437.000,-4.25221660,0.00399861,-0.00998890,0.00998890,1.00000000,0.00000000,0
1438.000,-4.24821799,0.00399860,-0.00998883,0.00998883,1.00000000,0.00000000,0
1439.000,-4.24421939,0.00399859,-0.00998876,0.00998876,1.00000000,0.00000000,0
1440.000,-4.24022080,0.00399859,-0.00998869,0.00998869,1.00000000,0.00000000,0
1441.000,-4.23622222,0.00399858,-0.00998861,0.00998861,1.00000000,0.00000000,0
1442.000,-4.23222364,0.00399857,-0.00998854,0.00998854,1.00000000,0.00000000,0
1443.000,-4.22822508,0.00399856,-0.00998847,0.00998847,1.00000000,0.00000000,0
1444.000,-4.22422653,0.00399855,-0.00998839,0.00998839,1.00000000,0.00000000,0
1445.000,-4.22022798,0.00399854,-0.00998832,0.00998832,1.00000000,0.00000000,0
1446.000,-4.21622945,0.00399853,-0.00998824,0.00998824,1.00000000,0.00000000,0
1447.000,-4.21223092,0.00399852,-0.00998817,0.00998817,1.00000000,0.00000000,0
1448.000,-4.20823241,0.00399851,-0.00998809,0.00998809,1.00000000,0.00000000,0
1449.000,-4.20423390,0.00399850,-0.00998802,0.00998802,1.00000000,0.00000000,0
1450.000,-4.20023540,0.00399849,-0.00998794,0.00998794,1.00000000,0.00000000,0
1451.000,-4.19623692,0.00399848,-0.00998786,0.00998786,1.00000000,0.00000000,0
1452.000,-4.19223844,0.00399847,-0.00998778,0.00998778,1.00000000,0.00000000,0
1453.000,-4.18823997,0.00399846,-0.00998771,0.00998771,1.00000000,0.00000000,0
1454.000,-4.18424151,0.00399845,-0.00998763,0.00998763,1.00000000,0.00000000,0
1455.000,-4.18024306,0.00399844,-0.00998755,0.00998755,1.00000000,0.00000000,0
1456.000,-4.17624463,0.00399843,-0.00998747,0.00998747,1.00000000,0.00000000,0
1457.000,-4.17224620,0.00399842,-0.00998739,0.00998739,1.00000000,0.00000000,0
1458.000,-4.16824778,0.00399841,-0.00998731,0.00998731,1.00000000,0.00000000,0
1459.000,-4.16424937,0.00399840,-0.00998722,0.00998722,1.00000000,0.00000000,0
1460.000,-4.16025097,0.00399839,-0.00998714,0.00998714,1.00000000,0.00000000,0
1461.000,-4.15625259,0.00399838,-0.00998706,0.00998706,1.00000000,0.00000000,0
1462.000,-4.15225421,0.00399837,-0.00998698,0.00998698,1.00000000,0.00000000,0
1463.000,-4.14825584,0.00399836,-0.00998689,0.00998689,1.00000000,0.00000000,0
1464.000,-4.14425749,0.00399835,-0.00998681,0.00998681,1.00000000,0.00000000,0
1465.000,-4.14025914,0.00399834,-0.00998672,0.00998672,1.00000000,0.00000000,0
1466.000,-4.13626081,0.00399833,-0.00998664,0.00998664,1.00000000,0.00000000,0
1467.000,-4.13226248,0.00399832,-0.00998655,0.00998655,1.00000000,0.00000000,0
1468.000,-4.12826417,0.00399831,-0.00998647,0.00998647,1.00000000,0.00000000,0
1469.000,-4.12426586,0.00399830,-0.00998638,0.00998638,1.00000000,0.00000000,0
1470.000,-4.12026757,0.00399829,-0.00998629,0.00998629,1.00000000,0.00000000,0
1471.000,-4.11626929,0.00399828,-0.00998620,0.00998620,1.00000000,0.00000000,0
1472.000,-4.11227102,0.00399826,-0.00998612,0.00998612,1.00000000,0.00000000,0
1473.000,-4.10827276,0.00399825,-0.00998603,0.00998603,1.00000000,0.00000000,0
1474.000,-4.10427452,0.00399824,-0.00998594,0.00998594,1.00000000,0.00000000,0
1475.000,-4.10027628,0.00399823,-0.00998585,0.00998585,1.00000000,0.00000000,0
1476.000,-4.09627805,0.00399822,-0.00998576,0.00998576,1.00000000,0.00000000,0
1477.000,-4.09227984,0.00399821,-0.00998567,0.00998567,1.00000000,0.00000000,0
1478.000,-4.08828164,0.00399820,-0.00998557,0.00998557,1.00000000,0.00000000,0
1479.000,-4.08428345,0.00399818,-0.00998548,0.00998548,1.00000000,0.00000000,0
1480.000,-4.08028527,0.00399817,-0.00998539,0.00998539,1.00000000,0.00000000,0
1481.000,-4.07628710,0.00399816,-0.00998529,0.00998529,1.00000000,0.00000000,0
1482.000,-4.07228895,0.00399815,-0.00998520,0.00998520,1.00000000,0.00000000,0
1483.000,-4.06829080,0.00399814,-0.00998510,0.00998510,1.00000000,0.00000000,0
1484.000,-4.06429267,0.00399813,-0.00998501,0.00998501,1.00000000,0.00000000,0
1485.000,-4.06029455,0.00399811,-0.00998491,0.00998491,1.00000000,0.00000000,0
1486.000,-4.05629644,0.00399810,-0.00998482,0.00998482,1.00000000,0.00000000,0
1487.000,-4.05229835,0.00399809,-0.00998472,0.00998472,1.00000000,0.00000000,0
1488.000,-4.04830026,0.00399808,-0.00998462,0.00998462,1.00000000,0.00000000,0
1489.000,-4.04430219,0.00399806,-0.00998452,0.00998452,1.00000000,0.00000000,0
1490.000,-4.04030413,0.00399805,-0.00998442,0.00998442,1.00000000,0.00000000,0
1491.000,-4.03630609,0.00399804,-0.00998432,0.00998432,1.00000000,0.00000000,0
1492.000,-4.03230805,0.00399803,-0.00998422,0.00998422,1.00000000,0.00000000,0
1493.000,-4.02831003,0.00399801,-0.00998412,0.00998412,1.00000000,0.00000000,0
1494.000,-4.02431203,0.00399800,-0.00998402,0.00998402,1.00000000,0.00000000,0
1495.000,-4.02031403,0.00399799,-0.00998392,0.00998392,1.00000000,0.00000000,0
1496.000,-4.01631605,0.00399798,-0.00998381,0.00998381,1.00000000,0.00000000,0
1497.000,-4.01231808,0.00399796,-0.00998371,0.00998371,1.00000000,0.00000000,0
1498.000,-4.00832012,0.00399795,-0.00998360,0.00998360,1.00000000,0.00000000,0
1499.000,-4.00432218,0.00399794,-0.00998350,0.00998350,1.00000000,0.00000000,0
1500.000,-4.00032425,0.00399792,-0.00998339,0.00998339,1.00000000,0.00000000,0
1501.000,-3.99632633,0.00399791,-0.00998329,0.00998329,1.00000000,0.00000000,0
1502.000,-3.99232843,0.00399790,-0.00998318,0.00998318,1.00000000,0.00000000,0
1503.000,-3.98833054,0.00399788,-0.00998307,0.00998307,1.00000000,0.00000000,0
1504.000,-3.98433266,0.00399787,-0.00998296,0.00998296,1.00000000,0.00000000,0
1505.000,-3.98033480,0.00399786,-0.00998285,0.00998285,1.00000000,0.00000000,0
1506.000,-3.97633695,0.00399784,-0.00998274,0.00998274,1.00000000,0.00000000,0
1507.000,-3.97233911,0.00399783,-0.00998263,0.00998263,1.00000000,0.00000000,0
1508.000,-3.96834129,0.00399781,-0.00998252,0.00998252,1.00000000,0.00000000,0
1509.000,-3.96434348,0.00399780,-0.00998241,0.00998241,1.00000000,0.00000000,0
1510.000,-3.96034569,0.00399779,-0.00998230,0.00998230,1.00000000,0.00000000,0
1511.000,-3.95634791,0.00399777,-0.00998218,0.00998218,1.00000000,0.00000000,0
1512.000,-3.95235014,0.00399776,-0.00998207,0.00998207,1.00000000,0.00000000,0
1513.000,-3.94835239,0.00399774,-0.00998195,0.00998195,1.00000000,0.00000000,0
1514.000,-3.94435466,0.00399773,-0.00998184,0.00998184,1.00000000,0.00000000,0
1515.000,-3.94035693,0.00399771,-0.00998172,0.00998172,1.00000000,0.00000000,0
1516.000,-3.93635923,0.00399770,-0.00998160,0.00998160,1.00000000,0.00000000,0
1517.000,-3.93236153,0.00399769,-0.00998149,0.00998149,1.00000000,0.00000000,0
1518.000,-3.92836386,0.00399767,-0.00998137,0.00998137,1.00000000,0.00000000,0
1519.000,-3.92436619,0.00399766,-0.00998125,0.00998125,1.00000000,0.00000000,0
1520.000,-3.92036855,0.00399764,-0.00998113,0.00998113,1.00000000,0.00000000,0
1521.000,-3.91637091,0.00399763,-0.00998101,0.00998101,1.00000000,0.00000000,0
1522.000,-3.91237330,0.00399761,-0.00998088,0.00998088,1.00000000,0.00000000,0
1523.000,-3.90837569,0.00399759,-0.00998076,0.00998076,1.00000000,0.00000000,0
1524.000,-3.90437811,0.00399758,-0.00998064,0.00998064,1.00000000,0.00000000,0
1525.000,-3.90038054,0.00399756,-0.00998051,0.00998051,1.00000000,0.00000000,0
1526.000,-3.89638298,0.00399755,-0.00998039,0.00998039,1.00000000,0.00000000,0
1527.000,-3.89238544,0.00399753,-0.00998026,0.00998026,1.00000000,0.00000000,0
1528.000,-3.88838792,0.00399752,-0.00998014,0.00998014,1.00000000,0.00000000,0
1529.000,-3.88439041,0.00399750,-0.00998001,0.00998001,1.00000000,0.00000000,0
1530.000,-3.88039291,0.00399748,-0.00997988,0.00997988,1.00000000,0.00000000,0
1531.000,-3.87639544,0.00399747,-0.00997975,0.00997975,1.00000000,0.00000000,0
1532.000,-3.87239798,0.00399745,-0.00997962,0.00997962,1.00000000,0.00000000,0
1533.000,-3.86840053,0.00399744,-0.00997949,0.00997949,1.00000000,0.00000000,0
1534.000,-3.86440311,0.00399742,-0.00997936,0.00997936,1.00000000,0.00000000,0
1535.000,-3.86040570,0.00399740,-0.00997923,0.00997923,1.00000000,0.00000000,0
1536.000,-3.85640830,0.00399739,-0.00997909,0.00997909,1.00000000,0.00000000,0
1537.000,-3.85241092,0.00399737,-0.00997896,0.00997896,1.00000000,0.00000000,0
1538.000,-3.84841356,0.00399735,-0.00997882,0.00997882,1.00000000,0.00000000,0
1539.000,-3.84441622,0.00399734,-0.00997869,0.00997869,1.00000000,0.00000000,0
1540.000,-3.84041889,0.00399732,-0.00997855,0.00997855,1.00000000,0.00000000,0
1541.000,-3.83642158,0.00399730,-0.00997841,0.00997841,1.00000000,0.00000000,0
1542.000,-3.83242429,0.00399728,-0.00997828,0.00997828,1.00000000,0.00000000,0
1543.000,-3.82842702,0.00399727,-0.00997814,0.00997814,1.00000000,0.00000000,0
1544.000,-3.82442976,0.00399725,-0.00997800,0.00997800,1.00000000,0.00000000,0
1545.000,-3.82043252,0.00399723,-0.00997785,0.00997785,1.00000000,0.00000000,0
1546.000,-3.81643530,0.00399721,-0.00997771,0.00997771,1.00000000,0.00000000,0
1547.000,-3.81243809,0.00399720,-0.00997757,0.00997757,1.00000000,0.00000000,0
1548.000,-3.80844091,0.00399718,-0.00997743,0.00997743,1.00000000,0.00000000,0
1549.000,-3.80444374,0.00399716,-0.00997728,0.00997728,1.00000000,0.00000000,0
1550.000,-3.80044659,0.00399714,-0.00997713,0.00997713,1.00000000,0.00000000,0
1551.000,-3.79644946,0.00399712,-0.00997699,0.00997699,1.00000000,0.00000000,0
1552.000,-3.79245234,0.00399710,-0.00997684,0.00997684,1.00000000,0.00000000,0
1553.000,-3.78845525,0.00399709,-0.00997669,0.00997669,1.00000000,0.00000000,0
1554.000,-3.78445817,0.00399707,-0.00997654,0.00997654,1.00000000,0.00000000,0
1555.000,-3.78046111,0.00399705,-0.00997639,0.00997639,1.00000000,0.00000000,0
1556.000,-3.77646408,0.00399703,-0.00997624,0.00997624,1.00000000,0.00000000,0
1557.000,-3.77246706,0.00399701,-0.00997609,0.00997609,1.00000000,0.00000000,0
1558.000,-3.76847006,0.00399699,-0.00997593,0.00997593,1.00000000,0.00000000,0
1559.000,-3.76447307,0.00399697,-0.00997578,0.00997578,1.00000000,0.00000000,0
1560.000,-3.76047611,0.00399695,-0.00997562,0.00997562,1.00000000,0.00000000,0
1561.000,-3.75647917,0.00399693,-0.00997547,0.00997547,1.00000000,0.00000000,0
1562.000,-3.75248225,0.00399691,-0.00997531,0.00997531,1.00000000,0.00000000,0
1563.000,-3.74848535,0.00399689,-0.00997515,0.00997515,1.00000000,0.00000000,0
1564.000,-3.74448846,0.00399687,-0.00997499,0.00997499,1.00000000,0.00000000,0
1565.000,-3.74049160,0.00399685,-0.00997483,0.00997483,1.00000000,0.00000000,0
1566.000,-3.73649476,0.00399683,-0.00997467,0.00997467,1.00000000,0.00000000,0
1567.000,-3.73249793,0.00399681,-0.00997451,0.00997451,1.00000000,0.00000000,0
1568.000,-3.72850113,0.00399679,-0.00997434,0.00997434,1.00000000,0.00000000,0
1569.000,-3.72450435,0.00399677,-0.00997418,0.00997418,1.00000000,0.00000000,0
1570.000,-3.72050759,0.00399675,-0.00997401,0.00997401,1.00000000,0.00000000,0
1571.000,-3.71651085,0.00399673,-0.00997385,0.00997385,1.00000000,0.00000000,0
1572.000,-3.71251413,0.00399671,-0.00997368,0.00997368,1.00000000,0.00000000,0
1573.000,-3.70851743,0.00399669,-0.00997351,0.00997351,1.00000000,0.00000000,0
1574.000,-3.70452075,0.00399667,-0.00997334,0.00997334,1.00000000,0.00000000,0
1575.000,-3.70052410,0.00399665,-0.00997317,0.00997317,1.00000000,0.00000000,0
1576.000,-3.69652746,0.00399662,-0.00997300,0.00997300,1.00000000,0.00000000,0
1577.000,-3.69253085,0.00399660,-0.00997283,0.00997283,1.00000000,0.00000000,0
1578.000,-3.68853426,0.00399658,-0.00997265,0.00997265,1.00000000,0.00000000,0
1579.000,-3.68453769,0.00399656,-0.00997248,0.00997248,1.00000000,0.00000000,0
1580.000,-3.68054114,0.00399654,-0.00997230,0.00997230,1.00000000,0.00000000,0
1581.000,-3.67654462,0.00399651,-0.00997212,0.00997212,1.00000000,0.00000000,0
1582.000,-3.67254812,0.00399649,-0.00997194,0.00997194,1.00000000,0.00000000,0
1583.000,-3.66855164,0.00399647,-0.00997176,0.00997176,1.00000000,0.00000000,0
1584.000,-3.66455518,0.00399645,-0.00997158,0.00997158,1.00000000,0.00000000,0
1585.000,-3.66055874,0.00399642,-0.00997140,0.00997140,1.00000000,0.00000000,0
1586.000,-3.65656233,0.00399640,-0.00997122,0.00997122,1.00000000,0.00000000,0
1587.000,-3.65256594,0.00399638,-0.00997103,0.00997103,1.00000000,0.00000000,0
1588.000,-3.64856958,0.00399635,-0.00997084,0.00997084,1.00000000,0.00000000,0
1589.000,-3.64457323,0.00399633,-0.00997066,0.00997066,1.00000000,0.00000000,0
1590.000,-3.64057692,0.00399631,-0.00997047,0.00997047,1.00000000,0.00000000,0
1591.000,-3.63658062,0.00399628,-0.00997028,0.00997028,1.00000000,0.00000000,0
1592.000,-3.63258435,0.00399626,-0.00997009,0.00997009,1.00000000,0.00000000,0
1593.000,-3.62858810,0.00399624,-0.00996990,0.00996990,1.00000000,0.00000000,0
1594.000,-3.62459188,0.00399621,-0.00996970,0.00996970,1.00000000,0.00000000,0
1595.000,-3.62059568,0.00399619,-0.00996951,0.00996951,1.00000000,0.00000000,0
1596.000,-3.61659950,0.00399616,-0.00996931,0.00996931,1.00000000,0.00000000,0
