Time,Position,Velocity,Ene_0,Ene_1,Pop_0,Pop_1,State
182.000,-9.81800002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
183.000,-9.81700002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
184.000,-9.81600002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
185.000,-9.81500002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
186.000,-9.81400002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
187.000,-9.81300002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
188.000,-9.81200002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
189.000,-9.81100002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
190.000,-9.81000002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
191.000,-9.80900002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
192.000,-9.80800002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
193.000,-9.80700002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
194.000,-9.80600002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
195.000,-9.80500002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
196.000,-9.80400002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
197.000,-9.80300002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
198.000,-9.80200002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
199.000,-9.80100002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
200.000,-9.80000002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
201.000,-9.79900002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
202.000,-9.79800002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
203.000,-9.79700002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
204.000,-9.79600002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
205.000,-9.79500002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
206.000,-9.79400002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
207.000,-9.79300002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
208.000,-9.79200002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
209.000,-9.79100002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
210.000,-9.79000002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
211.000,-9.78900002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
212.000,-9.78800002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
213.000,-9.78700002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
214.000,-9.78600002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
215.000,-9.78500002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
216.000,-9.78400002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
217.000,-9.78300002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
218.000,-9.78200002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
219.000,-9.78100002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
220.000,-9.78000002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
221.000,-9.77900002,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
222.000,-9.77800003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
223.000,-9.77700003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
224.000,-9.77600003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
225.000,-9.77500003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
226.000,-9.77400003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
227.000,-9.77300003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
228.000,-9.77200003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
229.000,-9.77100003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
230.000,-9.77000003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
231.000,-9.76900003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
232.000,-9.76800003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
233.000,-9.76700003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
234.000,-9.76600003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
235.000,-9.76500003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
236.000,-9.76400003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
237.000,-9.76300003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
238.000,-9.76200003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
239.000,-9.76100003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
240.000,-9.76000003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
241.000,-9.75900003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
242.000,-9.75800003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
243.000,-9.75700003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
244.000,-9.75600003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
245.000,-9.75500003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
246.000,-9.75400003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
247.000,-9.75300003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
248.000,-9.75200003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
249.000,-9.75100003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
250.000,-9.75000003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
251.000,-9.74900003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
252.000,-9.74800003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
253.000,-9.74700003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
254.000,-9.74600003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
255.000,-9.74500003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
256.000,-9.74400003,0.00100000,-0.01000000,0.01000000,1.00000000,0.00000000,0
